Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-78-8640-01A	0.0370243989754308	0	0.213769172767104	0.0294725103304943	0	0.0358058015016052	0.0273879368248115	0.0421734064053057	0.00550004918995277	0	0	0.0408323124435836	0.00271884076920979	0.276731564593966	0.113068434362787	0.149141097391609	0.017533530199924	0	0.00353850482394586	0	0.00373439601911287	0.00156804340115773	0	0.366785223287483	0.934669849212353
TCGA-49-6744-01A	0.0502999473285578	0	0.103391921135783	0.0809565668514571	0	0.18334049692578	0.0264667008100123	0	0.0385275831235629	0.054455553145545	0	0	0.0101038119008236	0.0591707084411687	0.0388611131535	0.10529258286489	0.126251620117	0.0529225103573023	0.0620656940836726	0	0	0.00789318976094516	0	0.453693743849279	0.894317824629252
TCGA-55-8512-01A	0.0231114247752112	0	0.0551052236551314	0.093143622655155	0	0.159248800729927	0	0.00820370957142576	0	0	0.0358230147392311	0.0403596070279087	0.053405733701345	0.11832965997805	5.26584896670696e-06	0.245314298318285	0	0.042460039120378	0.0329914104634327	0	0.00472633179586846	0.0877718576196845	0.19	0.0904629365168563	1.05325711403961
TCGA-49-6742-01A	0.0236757236283114	0	0.075168766888586	0.0627725215962695	0	0.116064940201486	0	0.0518145274899744	0	0	0	0.0814644343601258	0.0291998203293479	0.0663067647229192	0.034942601293508	0.266099386196477	0	0.0839701249306806	0.10015664367447	0	0	0.00836374468784504	0.02	0.195744145775545	1.00213888218752
TCGA-50-5935-01A	0.00395795571655697	0	0.0705641437853203	0.0434988376082945	0	0.225548660195841	0.011198152350059	0.00394859086096283	0.102945772550945	0	0	0.00496323472813073	0.00857045078828612	0.1297210188291	0.0392573794421484	0.0675734034188379	0.13638918796463	0.101093205703458	0.0480962475392529	0	0	0.00267375851817583	0	0.386850430252521	0.921771713616484
TCGA-38-4629-01A	0.00589905933636203	0	0.117374997903802	0.0459751993672775	0	0.0860698747782848	0.0163601605365514	0.022329210434536	0.0125654836926635	0	0	0.0837859779819799	0.00552504113737397	0.109209920953651	0.108541933865175	0.284721197232341	0.0399843563437369	0	0.0290252522842213	0	0.00465881750080471	0.0279735166512394	0	0.459610982652556	0.887368788633683
TCGA-55-8089-01A	0.0128624149556196	0	0.022105984841649	0.243917689283631	0	0	0.054205298575428	0.0216890174950106	0.00377191887936853	0.00996480977958208	0.0527488889301874	0.032555866255935	0	0.112728358652865	0.192893940003937	0.142218119861328	0.0145566889162628	0.00792258952731785	0.0758584140418773	0	0	0	0	0.596752242733453	0.805844268340035
TCGA-MP-A4SW-01A	0.0296790477376502	0.0179725049523791	0.103925034589726	0.071643087347837	0	0.158675960874165	0	0.0301249458508258	0.0850337643250095	0	0	0.0363904672556948	0.0151311486142141	0.101820134765326	0.0320307588853619	0.205388621176748	0.0377959622695711	0.0216560694789072	0.0432617397898982	0	0	0.0094707520866857	0	0.397625350613137	0.916993319487298
TCGA-78-7162-01A	0.0354349556387207	0	0.0302374944210329	0.132899064968413	0	0.293728661224027	0	0.0269315562025708	0	0.0108403995540097	0	0.023198480396596	0	0.0477517127319637	0.0720443595573353	0.159263578011956	0.0342509124429126	0.0456218336542744	0.0877969911961878	0	0	0	0	0.340788168108308	0.944038573959933
TCGA-55-A48Z-01A	0.0468404743245283	0	0.100782342649764	0.0454385927167711	0	0.146673152608228	0.000394562751606014	0.0235511842682026	0.0442722059512347	0	0	0.0308216612429943	0	0.259990668688801	0.0766793839072872	0.156326163762614	0.0303124854910026	0	0.0379171216369667	0	0	0	0	0.455710870199612	0.889612042605202
TCGA-50-5931-01A	0.0763879975665731	0	0.0586669971121547	0.0866160751840528	0	0.0478867315847618	0	0.132566864914843	0	0	0	0.021332460236622	0	0.348786484867788	0.0680170312758789	0.0752846248125836	0	0.068696807389751	0.0157579250549907	0	0	0	0.11	0.125639125574389	1.05591188075578
TCGA-55-7911-01A	0.0301021675849197	0	0.00732048221035123	0.174456818237136	0	0.0460972650721313	0.149528763089507	0.0634149128965183	0	0	0.0514771637570945	0.00465237298871136	0.0104393341859222	0.0316300005188094	0.0778830844904829	0.138424356982094	0	0.169907323846925	0.0446659541393974	0	0	0	0	0.399240418714463	0.917760032615883
TCGA-73-4676-01A	0.0109899594110669	0	0.0200785335628155	0.031584925925077	0	0.0877971727905787	0.00904513771451673	0.0150929705564983	0.0047337754479203	0	0	0	0.0758337586405052	0.165908981369113	0	0.316926606420563	0.0291666459004065	0.0608323390453878	0.146238250339522	0	0	0.025770942876029	0	0.363789351895193	0.937174997509632
TCGA-55-1596-01A	0.0163119426518766	0	0.11462578615726	0.00980067154849751	0	0.142359003986305	0.00451961006329445	0.00832195759478938	0.0619762976745058	0.0128955421637768	0.00368903204435295	0	0	0.221811948083027	0.154861877886445	0.156149522842976	0.000436373486658658	0.0369811036191705	0.0523919331423625	0	0	0.00286739705470349	0	0.362350148036931	0.938142786282732
TCGA-44-8119-01A	0.0661206243765391	0	0.182137153530102	0	0	0.0306277879679338	0.0595052617773638	0.02175214136852	0.00749711554831683	0.0250739524141254	0	0.0302492890732783	0	0.305583406574077	0.0590383258556356	0.190404543755082	0	0	0.01299162108192	0	0	0.00901877667710594	0.01	0.307819707115057	0.964143306705947
TCGA-69-7764-01A	0.0807972205640024	0	0.203792085676685	0.0598917418481189	0	0.35986636846586	0	0	0.00803269000960427	0	0	0.0326463231681973	0.00731374009040164	0.0492267505196743	0.0829429780632397	0.0742754065103251	0.00139241809559765	0.00891634262311413	0.0309059343651799	0	0	0	0.01	0.284422881232108	0.966924069253681
TCGA-97-7546-01A	0.0386910251543042	0	0.0777426982176322	0.0634788165265574	0	0.338850914856924	0.0164856530990122	0	0	0	0.00536651357604113	0.00252703304375009	0.0418664267099221	0.0255982622584874	0.0475520563204605	0.16144972958051	0.0530569444062044	0.027605099583243	0.0951438554972597	0	0	0.00458497116969125	0	0.325986504294406	0.946970334861403
TCGA-38-A44F-01A	0.0520785066196669	0.0271303241452407	0.0725887918549847	0.0390271186856482	0	0.12358845401339	0.0116178561397095	0.0619842038691347	0.0577492294629055	0	0	0.0370808679612805	0.00531986310462273	0.0704781994667658	0.135867580324909	0.0922028354804886	0.111090916387264	0.00126423293766797	0.0953144910178252	0	0	0.00561652852849568	0	0.443597442868719	0.896294982437982
TCGA-L4-A4E6-01A	0.0235051035114121	0	0	0.033669303232317	0	0.120817110545553	0	0.0195022742428551	0	0	0	0.014999094248384	0	0.232446972908722	0.0420148406273655	0.372967849328178	0.0491252560335887	0	0.0831736428671803	0	0	0.00777855245444462	0.01	0.324655080393708	0.965233719071043
TCGA-73-A9RS-01A	0.0141379391277072	0	0.211222609304833	0.0267236469585212	0	0.0802047014915871	0.00666647348172773	0.103199474557358	0.00548747098755463	0.000994267147593335	0	0.0727618075075189	0	0.031779727714721	0.10904905077415	0.180053545484992	0.00664609146477818	0.0100227687341167	0.134862759759313	0	0	0.00618766550352752	0.09	0.147259870998047	1.01695657582168
TCGA-44-5643-01A	0.0563825694007123	0	0.0458680782661644	0.0695856108006025	0	0.17031918894381	0.0956356233434038	0.0458364189692146	0.0224438069541621	0	0.05046560848285	0	0.0102436795453417	0.10859535191846	0.0937597357637469	0.109108903730062	0.064134668391335	0.0355693062224896	0.0220514492676439	0	0	0	0	0.460282553132564	0.888514301141676
TCGA-55-A4DF-01A	0.00981061625929613	0	0.0501243761508289	0.0179636247006327	0	0.230175178412954	0.0417167283287918	0.0372990644216976	0	0	0	0.0312858491315942	0.00380464244157189	0.229155957467965	0.226506188452621	0.0662880011557253	0.00539602286933963	0	0.0504737502069819	0	0	0	0	0.358383300826406	0.949393750162659
TCGA-50-5930-01A	0.0149138864533842	0	0.187124182971283	0.0638113595132883	0	0.110725926919639	0.0755800003889895	0.0269510579422343	0	0	0.0178460615164957	0	0	0.247065969044567	0.0881399484498269	0.138377976187746	0.0090382019539233	0	0.0158302954555104	0	0	0.0045951332031129	0	0.427151176192372	0.903944222981477
TCGA-97-7553-01A	0.0484951266304624	0	0.0452388977644793	0.0576695834973394	0	0.170915077632356	0.000276354866828266	0	0.0124170659653162	0	0.0236740259144747	0.000426028727835052	0.0101937601800477	0.246613063222686	0.0504247589729271	0.179675221626293	0.068530698102259	0	0.047218145784285	0	0.00184695688281356	0.0363852342295963	0.01	0.301410160653157	0.964755050182933
TCGA-55-6980-01A	0.0254378980176225	0	0.0293685081521765	0.0537307859723541	0	0.230548902558892	0.00134032260894494	0.0345063116258257	0.0362618466962924	0	0	0.0314256304925341	0.108219061496797	0.037760308571375	0.04243083347645	0.06416993866157	0.17837302311525	0.0657086000192213	0.0590428135209204	0	0.000706272119170364	0.000968942894603899	0.01	0.293715062950412	0.960427151499062
TCGA-MP-A4TD-01A	0.0120903421315399	0.0744821513761156	0.155990261842108	0.0420943121921677	0	0.140670986498817	0	0.0330515581604886	0.0303056406612877	0	0	0.029880986710165	0	0.277542284066987	0.00787342760437209	0.143113875428669	0	0.0246215710658349	0.025735047828053	0	0	0.00254755443339432	0	0.421462821102198	0.907000870507636
TCGA-95-7567-01A	0.00585476651225266	0	0.21113620320931	0.0182634172198539	0	0.137070273157545	0.0375917292206624	0.037640852745742	0.0507101227427611	0.00331536701750001	0	0.0466686662564662	0	0.0198060765183449	0.103764062227432	0.254180912995749	0.0421267759146322	0.0314999130407666	0	0	0	0.000370861220981449	0	0.354298761664375	0.93561863309181
TCGA-95-A4VN-01A	0.0199249929739672	0	0.00196662330957604	0.172972321813763	0	0.102904949972765	0.064365700586649	0.0635203503410959	0.011907707440559	0	0.0092256546373825	0.0232668838173886	0.000762489344561233	0.120082539772327	0.113758495378899	0.179386301198372	0.0420520382025273	0.0110075352640994	0.0489503648273569	0	0	0.0139450511187116	0	0.491559342210655	0.871112268937256
TCGA-44-3396-01A	0.0201777407040094	0	0.122842156703605	0.0436602453941515	0	0.147686551710461	0.028430344283961	0	0.0178029615520771	0	0.0386113308855738	0	0.00372294952496445	0.204468586219362	0.111714491644857	0.156638242921203	0.0369886831972852	0	0.000737375637958864	0.0254467810854363	0	0.0410715585350938	0	0.431459841924299	0.901343435290696
TCGA-05-5428-01A	0.00330496006475918	0	0.0125442188267862	0.0536796034996825	0	0.0806942957937423	0.00348477566634837	0	0.00628657091225972	0.0141350608054793	0	0.0392654904561788	0	0.0877987869354279	0.0274576811675169	0.395425085950019	0.110475744226762	0	0.115132777460079	0	0.0100702424284406	0.0402447058065181	0	0.361509802070576	0.938399620854708
TCGA-05-4430-01A	0.0225059817593223	0	0.0216195780537363	0.0514236398529732	0	0.091291333938076	0.0126457706923169	0.0231949390304797	0.0378210363294298	0	0	0.0105560654958727	0.00542902039151973	0.159673776929589	0.0777883841380438	0.190824911851045	0.153032244539635	0.0486383404894661	0.0721198593016778	0	0.000628804639240204	0.0208063125675769	0	0.559265820193894	0.836308139180241
TCGA-44-2656-01A	0.0107941597277554	0	0.054918158967561	0.296653498225978	0	0	0.0800408391760122	0.0176106794615026	0	0.0237973757735985	0	0	0.0441263087588123	0.0320352719622414	0.142261604912205	0.166604382859101	0.0632198684162642	0	0.0552719837094686	0	0.0103350644044141	0.00233080364508539	0	0.547881167417159	0.842162723498314
TCGA-S2-AA1A-01A	0.0561791681450344	0.03730744229254	0.13230743443359	0.0783383789148931	0	0.261928030253888	0.0333516514441042	0.0286578423203259	0.0402081557948759	0	0	0.0138086195821704	0	0.10112895415166	0.0417858579796891	0.0508662404327598	0.0588246332000533	0.00335234559331271	0.0606767744189837	0	0	0.00127847104211983	0	0.465361878051962	0.888687304141469
TCGA-55-6642-01A	0.00564973236610319	0	0.33951161796002	0.0797634288160966	0	0.109934250428923	0.0878295201202263	0	0.0180585830615084	0.00955243996170327	0	0.0123028517182667	0	0.160846504264556	0.0311912838249754	0.0967188008126609	0.00626055414549059	0	0.0423804325194687	0	0	0	0	0.389191332823063	0.922712229567349
TCGA-69-7974-01A	0.00981848465858797	0	0.0246581320705644	0.0714874613338791	0	0.119778463955969	0.0429513813882377	0.0416713837006983	0	0	0	0.0505370986798408	0.0207678785366072	0.0888163236753082	0.0601842561251157	0.287679742222914	0.079485504470088	0.0307204558029979	0.0574984250679793	0	0	0.0139450083112135	0	0.433192899328296	0.900479046781018
TCGA-55-A4DG-01A	0.0330106169624653	0.0800156074203973	0.140275482540957	0.0850572126692248	0	0.206218425380004	0	0	0	0	0	0.0249602331757999	0.019760700269752	0.0369735591674157	0.1139831685389	0.119532459261191	0.00475075020579472	0	0.135461784408099	0	0	0	0.01	0.225694017858276	0.987349329385043
TCGA-50-5939-01A	0	0.0170127113163065	0.163332308186071	0.0261007896621653	0	0.182683982436392	0.0197622902160201	0.0124801607246261	0.00644985504434459	0	0	0.0209578305620207	0.00407432948857551	0.200658190912825	0.0745426304773345	0.210781212378898	0.00738239429733217	0	0.00119314295773935	0.0256159524513049	0	0.0269722188880435	0	0.380523185809553	0.925573526060015
TCGA-55-A48Y-01A	0.0458851124638304	0	0.158791787855901	0.0246279824799837	0	0.127421246217085	0.0420224706353689	0.0327216144481056	0.0235281254077204	0	0	0.0411442319143538	0	0.287640481661846	0.0628940902215629	0.0662046259718858	0	0.00634768490009198	0.0601041158400338	0	0	0.0206664299822305	0.01	0.315659689764011	0.954373416078825
TCGA-MN-A4N5-01A	0.0116209546258025	0	0.00396385223840447	0.0897886613064584	0	0.226099469785869	0	0.0722677993218207	0.00593739004900815	0	0	0.133820734191126	0.0098990490585483	0.085760015936123	0.136318583623996	0.131004351054221	0.0114616965168384	0	0.0818992385702668	0	0	0.000158203721517175	0.01	0.267991278714648	0.989801448667759
TCGA-64-1680-01A	0.00843653241551642	0	0.0586979635047047	0.00303519491995374	0	0.228601898729651	0	0	0	0	0	0.0482501884091639	0.00378599770570295	0	0.0460628896374744	0.327457228255626	0.0147056407183278	0.0290302882772406	0.221647296499079	0	0	0.0102888809275601	0.02	0.201001569884218	1.00388796876591
TCGA-95-7562-01A	0.0213630654589886	0	0.0555245992659753	0.0464454328785149	0	0.0962430892832741	0.06093340555618	0	0.057462289637786	0	0.0211814010254267	0	0	0.216240570193647	0.127069276736373	0.230670449412214	0.0137545563251421	0.00307753624154857	0.0432482384268963	0	0	0.00678608955803314	0	0.482906235801226	0.874973835764613
TCGA-69-7763-01A	0	0.00786890616766573	0.17699300954885	0.062775072672741	0	0.211571208906563	0.0239464416665948	0.00850827053199159	0	0	0.00445583686764179	0.0028767253254125	0.00599829037842992	0.10455577166938	0.0151233235644869	0.242951857638564	0	0.074567240547	0.0453670275250775	0	0.00141694460491581	0.0110240723846858	0	0.330912448366417	0.945083474072313
TCGA-55-8511-01A	0.0324326259635687	0	0.0719536273236094	0.0816477218213714	0	0.172444831217116	0.0509658930984584	0.0472800164230987	0.017583488582142	0	0	0.0506700770775677	0.00982016101309591	0.0986205799294011	0.140495574229088	0.141336477516231	0.00914783496888634	0	0.0689495401106255	0	0	0.00665155072573959	0	0.439921285416093	0.897163631697413
TCGA-50-5944-01A	0.00331086381571264	0	0.00975071733907485	0.0374195529464256	0	0.129434908826221	0	0.00790616258204326	0.00742858388780743	0	0	0.049725839072401	0.0525614433814026	0.0980381581062796	0.0230415509437344	0.319492816278789	0.0245368519854153	0.0154646502173503	0.215273703891995	0	0	0.00661419672534771	0	0.329868852654963	0.951266865096289
TCGA-44-5644-01A	0.0553672419170278	0	0.204605978682186	0.114082476399216	0	0.0245417146855706	0.100587889639252	0.0640282283537399	0	0	0	0.0352397372068515	0	0.151131540931825	0.0245448006198157	0.108760103221696	0	0.0528683685263047	0.0108383436489816	0	0	0.0534035761675333	0.36	0.0559671981815738	1.04622804703051
TCGA-50-5072-01A	0.0537942970404238	0	0.109573493485073	0.0211387096937694	0	0.1706580709065	0.00389208479118236	0.0226523778430667	0.0211119245728936	0	0.0137730743777973	0.00537860552966579	0.00317318472434751	0.19012636522118	0.0757559336582643	0.15989499805179	0.0029722304415598	0.056433593563984	0.0449215405306991	0	0	0.0447495155678037	0.01	0.302097150200778	0.959541486742479
TCGA-75-5146-01A	0.0129838220159809	0	0.198430109344896	0.0545828327383472	0	0.220783754199158	0.0187004728123482	0.0454430278913009	0.010497773035467	0	0	0.0200243382688932	0.0118663555042134	0	0.0511235695953849	0.217211470176225	0.0286178439022564	0.024473621514414	0.0780143759663435	0	0	0.00724663303477115	0	0.408273093189282	0.913770486600614
TCGA-38-4626-01A	0.00445260189412182	0	0.00806565754520091	0.0315495779553743	0	0.103318117819731	0.0108216329303647	3.603505019821e-05	0	0	0.0214296196812475	0.00629564202125086	0.0306035868313701	0.260817328641523	0.0193246616228846	0.289160702294586	0	0.0658917297083992	0.0796647536986842	0	0	0.0685683523050648	0.01	0.304105654567289	0.975160531504129
TCGA-83-5908-01A	0.0144855753760992	0	0.0176525087974062	0.367044387630141	0	0	0.191398911803292	0.0409771150279043	0.00371039272202314	0	0.0317479050087639	0	0.0159546019936048	0.0729744455581323	0.103296550932168	0.0673586532961821	0.0590677172646825	0	0.014331234589601	0	0	0	0	0.40723382985781	0.915217119985389
TCGA-75-6212-01A	0.146007787736146	0	0.056009549856228	0	0	0.131720794510908	0	0	0.0223297709197466	0	0	0.0409356803520696	0.00426717136293175	0.0349824476508388	0.00533247101746609	0.212681847400153	0.145753618805502	0.0393367142308253	0.157515308809277	0	0	0.00312683734790797	0.01	0.223841458058453	0.98740198549821
TCGA-44-6774-01A	0.00176046499800635	0	0.0974599514474466	0.0259519188853844	0	0.147414624197358	0.00685544177207679	0	0.0120420056594252	0	0	0.0361389782420039	0.0195623978495159	0.26147504189256	0.0507855980880917	0.250465592773041	0.018641075330863	0.012074707633992	0.0355889922145628	0	0	0.0237832090156727	0	0.493224763625159	0.869538090043905
TCGA-55-7724-01A	0.0346383859345163	0	0.0442631204329796	0.0574750283298322	0	0.0992696325222983	0.0345962534275881	0.00462927533701886	0	0.0513242974644458	0	0	0	0.157994462163669	0.11047766252002	0.176693448054604	0.0659028763637346	0.0516389560340206	0.0620477365887833	0	0	0.0490488648264897	0	0.530276805662409	0.851258609481276
TCGA-NJ-A4YI-01A	0	0.00273864660273948	0.015017162378256	0.018081332753745	0	0.10667617919999	0	0.0339794099382301	0.0319384469110852	0	0.022008816035619	0.00872348230713475	0.125999828804967	0.156279279568548	0.0165506124574894	0.240628671601953	0.121290087363076	0.00848561360225343	0.0523967494574967	0	0.0184857863972165	0.0207198946202016	0.01	0.245379413245949	0.990723352995271
TCGA-55-8299-01A	0.0167658696421018	0	0.0015669474195492	0.266684651099962	0	0	0.0234231049909285	0.0409726277220516	0.0338871244334691	0	0.0242699497893394	0.03494973167287	0.0092950808152214	0.0625517417428812	0.145901273839904	0.10380514066297	0	0.153937604219111	0.0767592393671224	0	0	0.00522991258251741	0	0.644648780418523	0.773781426672157
TCGA-J2-8192-01A	0.0129329526544531	0	0.015775606939817	0.0153885995585943	0	0.286508011038328	0.000654241056147289	0	0	0	0.0146783499699118	0.00287171766499266	0.0471089917650937	0.205973948312649	0.0265151512413798	0.156078691985404	0.108054894832819	0.0385702314332685	0.0502115399898461	0	0.00310391953984407	0.0155731520174522	0	0.49583721117749	0.869380929623901
TCGA-55-8506-01A	0.0100069552926473	0	0.0770116348889385	0.0562342875788947	0	0.0676748118538649	0.0698840995524902	0.0236481588466556	0.000261667890444104	0	0.0210805309446513	0.0148416908984276	0.0106494987260556	0.305657053514083	0.062732864138128	0.213851911955309	0.00381147447195249	0	0.0558362302373312	0	0	0.00681712921012646	0	0.442672850484176	0.897046763102825
TCGA-86-8585-01A	0.0218781451769768	0	0.0522152249978208	0.127031015458941	0	0.109546966578514	0.0908782362670002	0.0100103422568436	0.0217405674497897	0	0	0.0728652966952553	0.000894186551031541	0.230300414633926	0.0748953445607156	0.0968423977332526	0.00484311241903073	0.0050623954957441	0.0801671647871956	0	0	0.000829188937963509	0	0.505241365859331	0.864407620769648
TCGA-44-7672-01A	0.0194787110547479	0	0.129716756547201	0.0771946522583741	0	0.161972523600095	0.0479254699599711	0	0.054449339264909	0	0	0.0653148601168937	0.0173235712908133	0.091081538181546	0.0448240001613313	0.121578562820542	0.0261027041610766	0.054268468651996	0.0839184549722706	0	0	0.00485038695823213	0	0.398397695647874	0.91677267165466
TCGA-64-5781-01A	0	0	0.145627656673036	0.308844536204793	0	0	0.146921773733426	0.0544831969450744	0.0188618072040472	0.0295446981703913	0	0.0697026849505738	0	0.0775723169525329	0.0396482282037355	0.0474147118568287	0.0140705036020593	0.0201759811271347	0.0209618129754897	0	0.00455394403196899	0.001616147368908	0	0.421649005815703	0.907036619450797
TCGA-NJ-A4YP-01A	0	0	0.0845504716097559	0.134398884285714	0	0.0728011689743353	0.0396263818651414	0.0247543714946391	0.0448523301103822	0	0	0.0842464558263623	0	0.192879252382573	0.0661946151815087	0.152383860650873	0	0.0769723867796745	0.0094693593106926	0.00536531460002415	0	0.0115051469283237	0.01	0.303321126783331	0.964277233775357
TCGA-73-4677-01A	0.0129158834483369	0	0.182720457426248	0.054325094449986	0	0.252955992629025	0	0.0181397962113184	0	0	0	0.0475769750207479	0.0317001714840093	0	0.0374422090558453	0.14565967107837	0.0917268963719799	0.0285798151376146	0.0812512614567582	0	0	0.0150057762297602	0.01	0.231370121698039	0.980900063599752
TCGA-62-8402-01A	0.0153887612236618	0	0.014704428576203	0.0221163338250058	0	0.0744223182000533	0.0837483721088739	0.0295303239468054	0.0346714975121367	0.0281263846560833	0	0.0594305304463722	0	0.20988273070788	0.262576122558559	0.061713728872018	0.0162095209592288	0	0.0806230940430157	0	0	0.00685585236410253	0	0.64523237646587	0.766770009236917
TCGA-35-4122-01A	0.0113313543265442	0	0.137126172614753	0.109386268280464	0	0.066095689517416	0.0576574157270436	0.0414053667706347	0	0.0416219148460526	0	0.00833690652351878	0.0437205264932481	0.0643286282521045	0.0737082150256053	0.228513110907327	0.0552205251422154	0.0103910144997736	0.0172408218337606	0	0.0164875735317966	0.0174284957077416	0	0.479570452827365	0.881861716441604
TCGA-69-8253-01A	0.0204549337668292	0.0200616831996731	0.207580656144647	0.031550890648315	0	0.247506828003375	0	0.00179171960258602	0.0208815052332644	0	0	0.0436970319481133	0.00673925770771199	0.0391204392820335	0	0.104291631490721	0.0840725931766021	0.0904923595277808	0.050042980899151	0	0	0.0317154893691964	0.08	0.15095762200369	1.00921124148651
TCGA-50-5066-01A	0	0	0.201462630727594	0.18299536604439	0	0.00806623890346982	0.109787630754603	0.0049963934629574	0	0.0467879390008979	0	0	0	0.0646520132527067	0.098518955453226	0.202973455669208	0.0430780430332303	0	0.0255674886450628	0	0	0.011113845052654	0	0.555594257280448	0.847248018443041
TCGA-49-4501-01A	0.0331200750555995	0.019357381197975	0.0705162075962978	0.0787234974597616	0	0.180265872644647	2.4679128577986e-05	0.0412757051889298	0.0659862546089592	0.00190714346690646	0	0.034657786726825	0.0106850759112628	0.0207209484548961	0.0353807750144045	0.13809527891446	0.0594183465298854	0.0827668700766036	0.112941358353496	0	0	0.0141567436705116	0	0.387820620633462	0.920954133449418
TCGA-86-7954-01A	0.0248461959516008	0	0	0.0266873474169771	0	0.187285182771419	0	0.065516875978002	0.0245016971816876	0	0	0.0552633525800517	0.0052324901017706	0.0400577918842701	0.207218852756068	0.197761092671061	0.00611876368282338	0.0613422246982716	0.0952173343534988	0	0	0.00295079797249796	0	0.602885995509785	0.80163281410706
TCGA-44-2655-01A	0.0436937746919996	0.0253931919173653	0.105909878859981	0.0287431619261032	0	0.204145060474424	0	0.0489803378743365	0.00346511028705493	0	0	0.0366077095635655	0.00492947129612537	0	0.0221437121601727	0.191567210745646	0.16257762299557	0.0278599878811862	0.0636723069489898	0	0.0193922498218407	0.0109192125556384	0.01	0.310463405580589	0.951652455394998
TCGA-50-6592-01A	0.0770027014175566	0	0.0686828357623444	0.121110967294644	0	0.123910120590669	0.0572579002344703	0.024067487937591	0	0	0.0378009710394902	0.0480092629352763	0	0.195784428884654	0.078932583245893	0.127993749085063	0	0	0.0276655119027939	0	0	0.011781479669554	0	0.374663182999105	0.928229823097009
TCGA-91-6836-01A	0.00525510046542837	0	0.113684903835059	0.10403651830013	0	0.141164376144291	0.0993000671928359	0.0471402398409106	0	0	0	0.0478106103016567	0.0143960747000737	0.131480214760655	0.0371180615630773	0.127464144559799	0.0539400378405591	0.0369986738801401	0.00383362131770038	0.0125571744898393	0	0.0238201808078443	0.12	0.119711051574318	1.03001894544523
TCGA-44-6146-01A	0	0	0.0855005406097029	0.081428592873871	0	0.370599190920492	0.0414288727406561	0.0134541542084129	0	0.035634575673115	0	0.00256378503147668	0.0137074577351341	0.00966543385280489	0.0749830614397382	0.134998513244446	0.053253785154144	0	0.0472476665856011	0	0	0.0355343699304048	0.43	0.0429021451075882	1.06931939903225
TCGA-05-4244-01A	0	0	0.0140973829409854	0.038652273996798	0	0.147576112215207	0.018711781901768	0.0335755790540883	0.0128205391472574	0	0.0112210934766965	0.00230159688367504	0.0588285031789869	0.160308680595725	0.0312525710456404	0.208579411644343	0.158046890950738	0.0276084519358718	0.0514390311884285	0	0.0168414007683099	0.00813869907548116	0.18	0.0970568824944231	1.05185277601745
TCGA-75-6211-01A	0.00647825697389492	0	0.265794554850175	0.0388424751068609	0	0.182618136991144	0.00584589907833665	0.0108588693377863	0.10334080502167	0	0	0.0558818916824336	0.00797427758363215	0	0.0249350162654308	0.135526271467392	0.0681591904312441	0	0.0837297217324446	0	0	0.0100146334775548	0.01	0.231276521806471	0.980791772045573
TCGA-55-8096-01A	0	0	0.175738922553083	0	0	0.0795382738728015	0.0121165091065475	0	0.0277700271647143	0	0.0554761011162666	0	0.00224402303064541	0.330455988826062	0.0362882881721768	0.238493183212971	0.0151090520785027	0	0.0192888024295198	0	0	0.00748082843670917	0	0.414788818076358	0.914032348392963
TCGA-97-A4M2-01A	0.000837029703055049	0.0214275836010495	0.0449222710868595	0.10893062197352	0	0.0521004250279458	0	0.0561130898242827	0.0209077459052622	0	0	0.0499788093726499	0.0241965079836019	0.231040990864901	0.0468456863261963	0.17698187863126	0.0439048236500982	0.00780072410662757	0.107529714656806	0	0	0.00648209728588414	0	0.437343067906118	0.898578477524049
TCGA-71-8520-01A	0	0	0.0443354355322037	0.00740549692073733	0	0.165512565782376	0	0.0217513842079349	0.0370218222017687	0	0.0374856949946882	0	0	0.302777571635827	0.058376250547482	0.179280351078538	0.0425373407283383	0.0293042899029781	0.074211796467128	0	0	0	0.01	0.302825057807302	0.96918915595917
TCGA-67-3773-01A	0.0338541990354045	0	0.0368535545649114	0.0469946073770931	0	0.198122998521259	0	0.0313393545381116	0.0148747515548542	0.0107542401026664	0	0.0807353365077785	0.00394993069957881	0	0.0759754940985251	0.176480363586732	0.149289269981543	0	0.134243904447444	0	7.14164713422435e-05	0.00646057851275487	0	0.328470539822888	0.946819832134987
TCGA-55-A492-01A	0.0241297521260982	0	0.356786108887472	0.057991936835078	0	0.0615686873062551	0.00810076024247441	0.0604919401616674	0.0418046617335103	0	0.014956346202896	0.0195755577715868	0.0113418432417545	0.0699600011349255	0.0329903922600285	0.149201877570554	0.0116405478082631	0.0214180467036331	0.0561196258949742	0	0	0.00192191411882825	0.01	0.264616313062209	0.968191124511335
TCGA-91-6848-01A	0.0133510490392461	0	0.0804325614894371	0.0510322742066071	0	0.267954752873909	0.0589031292771577	0	0	0	0.0197464280666236	0.0132517622430307	0.0296179516310572	0.164823178748906	0.139134782108223	0.133667414344833	0.0208791330384915	0	0	0	0	0.00720558293247773	0.01	0.298001207616385	0.966237636993535
